Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
25.16 250 419.365 250 209.667 NLOSv 18.8488 114.983
25.17 250 419.531 250 209.75 NLOSv 11.2434 117.409
25.18 250 419.697 250 209.833 NLOSv 17.7871 112.883
25.19 250 419.864 250 209.917 NLOSv 8.11242 120.259
25.2 250 420.03 250 210 NLOSv 11.8076 116.981
25.21 250 420.196 250 210.083 NLOSv 20.9375 108.474
25.22 250 420.363 250 210.167 NLOSv 20.6734 111.14
25.23 250 420.529 250 210.25 NLOSv 11.6704 117.402
25.24 250 420.695 250 210.333 NLOSv 17.471 109.734
25.25 250 420.861 250 210.417 NLOSv 6.4266 115.868
25.26 250 421.028 250 210.5 NLOSv 6.51121 118.153
25.27 250 421.194 250 210.583 NLOSv 18.505 115.683
25.28 250 421.36 250 210.667 NLOSv 10.2486 119.842
25.29 250 421.527 250 210.75 NLOSv 20.3806 108.944
25.3 250 421.693 250 210.833 NLOSv 11.4327 107.872
25.31 250 421.859 250 210.917 NLOSv 25.1812 109.983
25.32 250 422.025 250 211 NLOSv 18.7214 110.409
25.33 250 422.192 250 211.083 NLOSv 11.8077 117.298
25.34 250 422.358 250 211.167 NLOSv 16.4206 112.545
25.35 250 422.524 250 211.25 NLOSv 17.5293 108.952
25.36 250 422.691 250 211.333 NLOSv 23.5624 109.752
25.37 250 422.857 250 211.417 NLOSv 20.9438 109.91
25.38 250 423.023 250 211.5 NLOSv 14.9285 112.776
25.39 250 423.189 250 211.583 NLOSv 21.336 108.386
25.4 250 423.356 250 211.667 NLOSv 14.168 113.103
25.41 250 423.522 250 211.75 LOS 29.6668 103.95
25.42 250 423.688 250 211.833 LOS 28.6156 103.953
25.43 250 423.855 250 211.917 LOS 29.2086 103.956
25.44 250 424.021 250 212 LOS 30.9576 103.959
25.45 250 424.187 250 212.083 LOS 29.3541 103.962
25.46 250 424.353 250 212.167 LOS 30.2635 103.964
25.47 250 424.52 250 212.25 LOS 32.0444 103.967
25.48 250 424.686 250 212.333 LOS 32.9904 103.97
25.49 250 424.852 250 212.417 LOS 30.3741 103.973
25.5 250 425.018 250 212.5 LOS 32.6811 103.976
25.51 250 425.185 250 212.583 LOS 29.78 103.979
25.52 250 425.351 250 212.667 NLOSv 12.0022 112.067
25.53 250 425.517 250 212.75 NLOSv 11.5026 114.192
25.54 250 425.684 250 212.833 NLOSv 18.5269 108.801
25.55 250 425.85 250 212.917 NLOSv 10.0994 114.693
25.56 250 426.016 250 213 NLOSv 22.1085 110.214
25.57 250 426.182 250 213.083 NLOSv 8.58786 116.134
25.58 250 426.349 250 213.167 NLOSv 14.3566 113.254
25.59 250 426.515 250 213.25 NLOSv 22.6145 110.433
25.6 250 426.681 250 213.333 NLOSv 8.75721 118.219
25.61 250 426.848 250 213.417 NLOSv 14.3129 110.042
25.62 250 427.014 250 213.5 NLOSv 11.3888 115.215
25.63 250 427.18 250 213.583 NLOSv 6.91018 119.109
25.64 250 427.346 250 213.667 NLOSv 15.768 111.362
25.65 250 427.513 250 213.75 NLOSv 2.11781 117.434
25.66 250 427.679 250 213.833 NLOSv 22.0361 110.191
25.67 250 427.845 250 213.917 NLOSv 11.0589 109.612
25.68 250 428.012 250 214 NLOSv 18.6813 112.562
25.69 250 428.178 250 214.083 NLOSv 18.269 110.374
25.7 250 428.344 250 214.167 NLOSv 17.2106 108.329
25.71 250 428.51 250 214.25 NLOSv 18.6773 111.359
25.72 250 428.677 250 214.333 NLOSv 19.5552 110.338
25.73 250 428.843 250 214.417 NLOSv 11.8667 116.63
25.74 250 429.009 250 214.5 NLOSv 15.5873 108.913
25.75 250 429.176 250 214.583 NLOSv 2.0415 128.102
25.76 250 429.342 250 214.667 NLOSv 0.954362 118.54
25.77 250 429.508 250 214.75 NLOSv 12.8031 114.087
25.78 250 429.674 250 214.833 NLOSv 18.7861 111.428
25.79 250 429.841 250 214.917 NLOSv 21.9567 108.428
25.8 250 430.007 250 215 NLOSv 18.0767 109.176
25.81 250 430.173 250 215.083 NLOSv 20.5761 111.474
25.82 250 430.339 250 215.167 NLOSv 14.1793 111.98
25.83 250 430.506 250 215.25 NLOSv 17.4315 108.914
25.84 250 430.672 250 215.333 NLOSv 21.9497 109.502
25.85 250 430.838 250 215.417 NLOSv 8.70532 110.714
25.86 250 431.005 250 215.5 NLOSv 23.2488 109.626
25.87 250 431.171 250 215.583 NLOSv 21.2043 109.838
25.88 250 431.337 250 215.667 NLOSv 6.62722 120.539
25.89 250 431.503 250 215.75 NLOSv 20.5947 110.912
25.9 250 431.67 250 215.833 NLOSv 13.4064 110.757
25.91 250 431.836 250 215.917 NLOSv 6.99538 115.333
25.92 250 432.002 250 216 NLOSv 11.6618 111.085
25.93 250 432.169 250 216.083 NLOSv 8.30294 112.903
25.94 250 432.335 250 216.167 NLOSv 18.3962 112.952
25.95 250 432.501 250 216.25 NLOSv 13.7702 120.274
25.96 250 432.667 250 216.333 NLOSv 22.714 107.03
25.97 250 432.834 250 216.417 NLOSv 22.3908 106.536
25.98 250 433 250 216.5 NLOSv 13.585 110.394
25.99 249.833 433 250 216.583 NLOSv 11.303 115.11
26 249.667 433 250 216.667 NLOSv 24.7819 106.835
26.01 249.5 433 250 216.75 NLOSv 25.0517 108.109
26.02 249.333 433 250 216.833 NLOSv 21.1506 113.633
26.03 249.167 433 250 216.917 NLOSv 21.1431 111.759
26.04 249 433 250 217 NLOSv 9.89309 114.686
26.05 248.833 433 250 217.083 NLOSv 10.6625 114.68
26.06 248.667 433 250 217.167 NLOSv 21.5303 112.618
26.07 248.5 433 250 217.25 NLOSv 16.6182 113.686
26.08 248.333 433 250 217.333 NLOSv 16.4072 114.259
26.09 248.167 433 250 217.417 NLOSv 17.1 109.966
26.1 248 433 250 217.5 NLOSv 10.7279 109.842
26.11 247.833 433 250 217.583 NLOSv 11.8086 114.097
26.12 247.667 433 250 217.667 NLOSv -2.01845 124.364
26.13 247.5 433 250 217.75 NLOSv 15.7901 112.206
26.14 247.333 433 250 217.833 NLOSv 14.4589 108.322
26.15 247.167 433 250 217.917 NLOSv 12.6116 109.745
26.16 247 433 250 218 NLOSv 18.554 112.994
26.17 246.833 433 250 218.083 NLOSv -12.3628 141.379
26.18 246.667 433 250 218.167 NLOSv 14.9975 110.717
26.19 246.5 433 250 218.25 NLOSv 12.0199 119.377
26.2 246.333 433 250 218.333 NLOSv 17.026 108.578
26.21 246.167 433 250 218.417 NLOSv 22.2688 108.269
26.22 246 433 250 218.5 NLOSv 10.1733 117.074
26.23 245.833 433 250 218.583 NLOSv 18.8608 113.139
26.24 245.667 433 250 218.667 NLOSv -1.83613 127.585
26.25 245.5 433 250 218.75 NLOSv 7.16602 124.555
26.26 245.333 433 250 218.833 NLOSv 13.6797 116.159
26.27 245.167 433 250 218.917 NLOSv 16.4728 110.549
26.28 245 433 250 219 NLOSv 8.19803 109.429
26.29 244.833 433 250 219.083 NLOSv 10.6357 115.949
26.3 244.667 433 250 219.167 NLOSv 19.7454 111.156
26.31 244.5 433 250 219.25 NLOSv 17.3559 110.616
26.32 244.333 433 250 219.333 NLOSv 22.8767 111.413
26.33 244.167 433 250 219.417 NLOSv 23.234 108.09
26.34 244 433 250 219.5 NLOSv 23.6133 110.538
26.35 243.833 433 250 219.583 NLOSv 10.9746 113.332
26.36 243.667 433 250 219.667 NLOSv 16.4996 108.844
26.37 243.5 433 250 219.75 NLOSv 12.5986 110.105
26.38 243.333 433 250 219.833 NLOSv 13.1559 110.395
26.39 243.167 433 250 219.917 NLOSv 16.3651 110.675
26.4 243 433 250 220 NLOSv 14.2389 110.257
26.41 242.833 433 250 220.083 NLOSv 23.1083 108.914
26.42 242.667 433 250 220.167 NLOSv 17.7805 109.026
26.43 242.5 433 250 220.25 NLOSv 13.8658 111.896
26.44 242.333 433 250 220.333 NLOSv 15.492 116.033
26.45 242.167 433 250 220.417 NLOSv 1.71852 116.046
26.46 242 433 250 220.5 NLOSv 19.4196 110.491
26.47 241.833 433 250 220.583 NLOSv 9.46521 111.969
26.48 241.667 433 250 220.667 NLOSv 1.87835 124.996
26.49 241.5 433 250 220.75 NLOSv 5.27683 117.941
26.5 241.333 433 250 220.833 NLOSv 19.0178 110.732
26.51 241.167 433 250 220.917 NLOSv 11.686 119.37
26.52 241 433 250 221 NLOSv 4.98051 110.464
26.53 240.833 433 250 221.083 NLOSv 11.7648 112.633
26.54 240.667 433 250 221.167 NLOSv 26.041 106.628
26.55 240.5 433 250 221.25 NLOSv 2.61123 119.591
26.56 240.333 433 250 221.333 NLOSv 7.90103 118.682
26.57 240.167 433 250 221.417 NLOSv 12.3858 110.9
26.58 240 433 250 221.5 NLOSv 18.8759 112.152
26.59 239.833 433 250 221.583 NLOSv 6.93406 119.012
26.6 239.667 433 250 221.667 NLOSv 13.578 109.985
26.61 239.5 433 250 221.75 NLOSv 20.6794 107.76
26.62 239.333 433 250 221.833 NLOS -9.42247 133.957
26.63 239.167 433 250 221.917 NLOS -4.98539 133.952
26.64 239 433 250 222 NLOS -8.19274 133.947
26.65 238.833 433 250 222.083 NLOS -8.24161 133.943
26.66 238.667 433 250 222.167 NLOS -5.61733 133.938
26.67 238.5 433 250 222.25 NLOS -1.31058 133.934
26.68 238.333 433 250 222.333 NLOS -1.86384 133.929
26.69 238.167 433 250 222.417 NLOS -7.04911 133.925
26.7 238 433 250 222.5 NLOS -8.97493 133.92
26.71 237.833 433 250 222.583 NLOS -5.12299 133.915
26.72 237.667 433 250 222.667 NLOS -9.11204 133.911
26.73 237.5 433 250 222.75 NLOS -5.82671 133.906
26.74 237.333 433 250 222.833 NLOS -8.0042 133.902
26.75 237.167 433 250 222.917 NLOS -1.74664 133.897
26.76 237 433 250 223 NLOS -7.55977 133.893
26.77 236.833 433 250 223.083 NLOS -20.0876 133.888
26.78 236.667 433 250 223.167 NLOS -4.35545 133.884
26.79 236.5 433 250 223.25 NLOS -2.47834 133.879
26.8 236.333 433 250 223.333 NLOS 0.1211 133.875
26.81 236.167 433 250 223.417 NLOS -4.00503 133.87
26.82 236 433 250 223.5 NLOS -6.39881 133.866
26.83 235.833 433 250 223.583 NLOS -4.54966 133.861
26.84 235.667 433 250 223.667 NLOS -2.80888 133.857
26.85 235.5 433 250 223.75 NLOS -8.51479 133.852
26.86 235.333 433 250 223.833 NLOS -8.75853 133.848
26.87 235.167 433 250 223.917 NLOS -8.59394 133.844
26.88 235 433 250 224 NLOS -3.8012 133.839
26.89 234.833 433 250 224.083 NLOS -5.16311 133.835
26.9 234.667 433 250 224.167 NLOS -2.16509 133.83
26.91 234.5 433 250 224.25 NLOS -5.22871 133.826
26.92 234.333 433 250 224.333 NLOS -1.79136 133.821
26.93 234.167 433 250 224.417 NLOS -3.46647 133.817
26.94 234 433 250 224.5 NLOS 0.834608 133.813
26.95 233.833 433 250 224.583 NLOS -4.99823 133.808
26.96 233.667 433 250 224.667 NLOS -4.1332 133.804
26.97 233.5 433 250 224.75 NLOS -6.57939 133.8
26.98 233.333 433 250 224.833 NLOS -4.90892 133.795
26.99 233.167 433 250 224.917 NLOS -7.35975 133.791
27 233 433 250 225 NLOS -3.38611 133.787
27.01 232.833 433 250 225.083 NLOS -2.8189 133.782
27.02 232.667 433 250 225.167 NLOS -1.51242 133.778
27.03 232.5 433 250 225.25 NLOS 0.762739 133.774
27.04 232.333 433 250 225.333 NLOS -5.75865 133.769
27.05 232.167 433 250 225.417 NLOS -5.43734 133.765
27.06 232 433 250 225.5 NLOS -9.24579 133.761
27.07 231.833 433 250 225.583 NLOS -1.66008 133.756
27.08 231.667 433 250 225.667 NLOS -2.87023 133.752
27.09 231.5 433 250 225.75 NLOS -1.34307 133.748
27.1 231.333 433 250 225.833 NLOS -1.38193 133.744
27.11 231.167 433 250 225.917 NLOS -2.20292 133.739
27.12 231 433 250 226 NLOS -3.89829 133.735
27.13 230.833 433 250 226.083 NLOS -7.47266 133.731
27.14 230.667 433 250 226.167 NLOS -1.88592 133.727
27.15 230.5 433 250 226.25 NLOS -5.66231 133.722
27.16 230.333 433 250 226.333 NLOS -8.66265 133.718
27.17 230.167 433 250 226.417 NLOS -2.69578 133.714
27.18 230 433 250 226.5 NLOS 0.725857 133.71
27.19 229.833 433 250 226.583 NLOS -6.26406 133.706
27.2 229.667 433 250 226.667 NLOS -5.51789 133.701
27.21 229.5 433 250 226.75 NLOS -9.46112 133.697
27.22 229.333 433 250 226.833 NLOS -7.1301 133.693
27.23 229.167 433 250 226.917 NLOS -6.23925 133.689
27.24 229 433 250 227 NLOS -9.72228 133.685
27.25 228.833 433 250 227.083 NLOS -3.86346 133.681
27.26 228.667 433 250 227.167 NLOS -5.87256 133.676
27.27 228.5 433 250 227.25 NLOS -3.61138 133.672
27.28 228.333 433 250 227.333 NLOS -8.9334 133.668
27.29 228.167 433 250 227.417 NLOS -3.59449 133.664
27.3 228 433 250 227.5 NLOS -4.5869 133.66
27.31 227.833 433 250 227.583 NLOS -10.9651 133.656
27.32 227.667 433 250 227.667 NLOS -3.69169 133.652
27.33 227.5 433 250 227.75 NLOS -13.3339 133.648
27.34 227.333 433 250 227.833 NLOS -0.698385 133.644
27.35 227.167 433 250 227.917 NLOS -3.22727 133.639
27.36 227 433 250 228 NLOS -4.73828 133.635
27.37 226.833 433 250 228.083 NLOS -2.21053 133.631
27.38 226.667 433 250 228.167 NLOS -6.4504 133.627
27.39 226.5 433 250 228.25 NLOS -2.49134 133.623
27.4 226.333 433 250 228.333 NLOS -7.94828 133.619
27.41 226.167 433 250 228.417 NLOS -13.186 133.615
27.42 226 433 250 228.5 NLOS -6.59361 133.611
27.43 225.833 433 250 228.583 NLOS -1.70784 133.607
27.44 225.667 433 250 228.667 NLOS -3.20063 133.603
27.45 225.5 433 250 228.75 NLOS -1.89246 133.599
27.46 225.333 433 250 228.833 NLOS -6.13462 133.595
27.47 225.167 433 250 228.917 NLOS -2.48316 133.591
27.48 225 433 250 229 NLOS -3.87973 133.587
27.49 224.833 433 250 229.083 NLOS 1.67642 133.583
27.5 224.667 433 250 229.167 NLOS -4.62747 133.579
27.51 224.5 433 250 229.25 NLOS -5.25705 133.575
27.52 224.333 433 250 229.333 NLOS -4.34257 133.572
27.53 224.167 433 250 229.417 NLOS -0.682377 133.568
27.54 224 433 250 229.5 NLOS -4.1514 133.564
27.55 223.833 433 250 229.583 NLOS -7.39399 133.56
27.56 223.667 433 250 229.667 NLOS -2.4972 133.556
27.57 223.5 433 250 229.75 NLOS -6.51482 133.552
27.58 223.333 433 250 229.833 NLOS -7.03215 133.548
27.59 223.167 433 250 229.917 NLOS -7.23388 133.544
27.6 223 433 250 230 NLOS -4.22574 133.54
27.61 222.833 433 250 230.083 NLOS -6.85937 133.537
27.62 222.667 433 250 230.167 NLOS -0.244834 133.533
27.63 222.5 433 250 230.25 NLOS -6.137 133.529
27.64 222.333 433 250 230.333 NLOS 0.567279 133.525
27.65 222.167 433 250 230.417 NLOS -1.72512 133.521
27.66 222 433 250 230.5 NLOS -5.19303 133.517
27.67 221.833 433 250 230.583 NLOS -3.59337 133.514
27.68 221.667 433 250 230.667 NLOS -8.08291 133.51
27.69 221.5 433 250 230.75 NLOS -7.74057 133.506
27.7 221.333 433 250 230.833 NLOS -6.33919 133.502
27.71 221.167 433 250 230.917 NLOS -11.4656 133.498
27.72 221 433 250 231 NLOS -3.05876 133.495
27.73 220.833 433 250 231.083 NLOS -7.55847 133.491
27.74 220.667 433 250 231.167 NLOS -1.27179 133.487
27.75 220.5 433 250 231.25 NLOS -4.35524 133.484
27.76 220.333 433 250 231.333 NLOS -7.20967 133.48
27.77 220.167 433 250 231.417 NLOS -2.71794 133.476
27.78 220 433 250 231.5 NLOS 0.3912 133.472
27.79 219.833 433 250 231.583 NLOS -5.64618 133.469
27.8 219.667 433 250 231.667 NLOS -2.64559 133.465
27.81 219.5 433 250 231.75 NLOS -4.426 133.461
27.82 219.333 433 250 231.833 NLOS -5.86876 133.458
27.83 219.167 433 250 231.917 NLOS -4.44675 133.454
27.84 219 433 250 232 NLOS -8.51728 133.45
27.85 218.833 433 250 232.083 NLOS -5.23936 133.447
27.86 218.667 433 250 232.167 NLOS -10.9068 133.443
27.87 218.5 433 250 232.25 NLOS -3.54469 133.439
27.88 218.333 433 250 232.333 NLOS -13.3014 133.436
27.89 218.167 433 250 232.417 NLOS -1.99493 133.432
27.9 218 433 250 232.5 NLOS 1.85936 133.429
27.91 217.833 433 250 232.583 NLOS -9.78936 133.425
27.92 217.667 433 250 232.667 NLOS -1.73238 133.421
27.93 217.5 433 250 232.75 NLOS -7.42988 133.418
27.94 217.333 433 250 232.833 NLOS -2.27546 133.414
27.95 217.167 433 250 232.917 NLOS -0.0504204 133.411
27.96 217 433 250 233 NLOS 0.263173 133.407
27.97 216.833 433 250 233.083 NLOS -9.14439 133.404
27.98 216.667 433 250 233.167 NLOS -3.37208 133.4
27.99 216.5 433 250 233.25 NLOS -8.42429 133.397
28 216.333 433 250 233.333 NLOS -5.70499 133.393
28.01 216.167 433 250 233.417 NLOS -5.90014 133.39
28.02 216 433 250 233.5 NLOS -8.25866 133.386
28.03 215.833 433 250 233.583 NLOS -6.16978 133.383
28.04 215.667 433 250 233.667 NLOS -9.64156 133.379
28.05 215.5 433 250 233.75 NLOS -7.96123 133.376
28.06 215.333 433 250 233.833 NLOS -14.6558 133.372
28.07 215.167 433 250 233.917 NLOS -7.69099 133.369
28.08 215 433 250 234 NLOS -9.7213 133.365
28.09 214.833 433 250 234.083 NLOS -2.60911 133.362
28.1 214.667 433 250 234.167 NLOS -7.17499 133.358
28.11 214.5 433 250 234.25 NLOS 1.52053 133.355
28.12 214.333 433 250 234.333 NLOS 1.1507 133.352
28.13 214.167 433 250 234.417 NLOS -2.24411 133.348
28.14 214 433 250 234.5 NLOS -11.5012 133.345
28.15 213.833 433 250 234.583 NLOS 0.773493 133.342
28.16 213.667 433 250 234.667 NLOS -6.12814 133.338
28.17 213.5 433 250 234.75 NLOS -0.639295 133.335
28.18 213.333 433 250 234.833 NLOS -11.5852 133.331
28.19 213.167 433 250 234.917 NLOS -1.46537 133.328
28.2 213 433 250 235 NLOS -8.06728 133.325
28.21 212.833 433 250 235.083 NLOS -3.67108 133.322
28.22 212.667 433 250 235.167 NLOS -2.18756 133.318
28.23 212.5 433 250 235.25 NLOS -4.67791 133.315
28.24 212.333 433 250 235.333 NLOS -4.99602 133.312
28.25 212.167 433 250 235.417 NLOS -6.03315 133.308
28.26 212 433 250 235.5 NLOS -6.48463 133.305
28.27 211.833 433 250 235.583 NLOS -3.00321 133.302
28.28 211.667 433 250 235.667 NLOS -7.079 133.299
28.29 211.5 433 250 235.75 NLOS -5.14253 133.295
28.3 211.333 433 250 235.833 NLOS -8.31193 133.292
28.31 211.167 433 250 235.917 NLOS -4.22072 133.289
28.32 211 433 250 236 NLOS 0.54479 133.286
28.33 210.833 433 250 236.083 NLOS -6.32915 133.283
28.34 210.667 433 250 236.167 NLOS 0.358821 133.279
28.35 210.5 433 250 236.25 NLOS -4.79539 133.276
28.36 210.333 433 250 236.333 NLOS 0.405065 133.273
28.37 210.167 433 250 236.417 NLOS -4.61668 133.27
28.38 210 433 250 236.5 NLOS -3.45299 133.267
28.39 209.833 433 250 236.583 NLOS -2.19759 133.264
28.4 209.667 433 250 236.667 NLOS -1.96224 133.26
28.41 209.5 433 250 236.75 NLOS -6.95115 133.257
28.42 209.333 433 250 236.833 NLOS -3.36088 133.254
28.43 209.167 433 250 236.917 NLOS -5.94792 133.251
28.44 209 433 250 237 NLOS -2.05129 133.248
28.45 208.833 433 250 237.083 NLOS -4.83224 133.245
28.46 208.667 433 250 237.167 NLOS -1.66544 133.242
28.47 208.5 433 250 237.25 NLOS -11.389 133.239
28.48 208.333 433 250 237.333 NLOS -1.45951 133.236
28.49 208.167 433 250 237.417 NLOS -6.32614 133.233
28.5 208 433 250 237.5 NLOS 0.731553 133.23
28.51 207.833 433 250 237.583 NLOS -3.16342 133.227
28.52 207.667 433 250 237.667 NLOS -2.18174 133.224
28.53 207.5 433 250 237.75 NLOS -5.1471 133.221
28.54 207.333 433 250 237.833 NLOS -1.27152 133.218
28.55 207.167 433 250 237.917 NLOS -2.07876 133.215
28.56 207 433 250 238 NLOS -7.23682 133.212
28.57 206.833 433 250 238.083 NLOS -2.83881 133.209
28.58 206.667 433 250 238.167 NLOS -10.6436 133.206
28.59 206.5 433 250 238.25 NLOS -10.9306 133.203
28.6 206.333 433 250 238.333 NLOS -3.85994 133.2
28.61 206.167 433 250 238.417 NLOS -2.29181 133.197
28.62 206 433 250 238.5 NLOS -0.940005 133.194
28.63 205.833 433 250 238.583 NLOS -9.15937 133.191
28.64 205.667 433 250 238.667 NLOS -6.84796 133.188
28.65 205.5 433 250 238.75 NLOS -6.57167 133.185
28.66 205.333 433 250 238.833 NLOS -4.04493 133.182
28.67 205.167 433 250 238.917 NLOS -1.45651 133.18
28.68 205 433 250 239 NLOS -2.10577 133.177
28.69 204.833 433 250 239.083 NLOS -5.66599 133.174
28.7 204.667 433 250 239.167 NLOS -2.99338 133.171
28.71 204.5 433 250 239.25 NLOS -3.46968 133.168
28.72 204.333 433 250 239.333 NLOS 0.741134 133.165
28.73 204.167 433 250 239.417 NLOS -4.1226 133.163
28.74 204 433 250 239.5 NLOS -6.11264 133.16
28.75 203.833 433 250 239.583 NLOS -0.314436 133.157
28.76 203.667 433 250 239.667 NLOS -1.11312 133.154
28.77 203.5 433 250 239.75 NLOS -7.40912 133.152
28.78 203.333 433 250 239.833 NLOS -2.47437 133.149
28.79 203.167 433 250 239.917 NLOS -2.13694 133.146
28.8 203 433 250 240 NLOS -2.87177 133.143
28.81 202.833 433 250 240.083 NLOS -0.470504 133.141
28.82 202.667 433 250 240.167 NLOS -4.84908 133.138
28.83 202.5 433 250 240.25 NLOS -8.71699 133.135
28.84 202.333 433 250 240.333 NLOS -9.6143 133.132
28.85 202.167 433 250 240.417 NLOS -1.91476 133.13
28.86 202 433 250 240.5 NLOS -0.553164 133.127
28.87 201.833 433 250 240.583 NLOS -1.21847 133.124
28.88 201.667 433 250 240.667 NLOS -7.53574 133.122
28.89 201.5 433 250 240.75 NLOS -7.22856 133.119
28.9 201.333 433 250 240.833 NLOS -2.73955 133.117
28.91 201.167 433 250 240.917 NLOS -3.56585 133.114
28.92 201 433 250 241 NLOS -5.29591 133.111
28.93 200.833 433 250 241.083 NLOS -3.7997 133.109
28.94 200.667 433 250 241.167 NLOS -6.99481 133.106
28.95 200.5 433 250 241.25 NLOS -3.86695 133.104
28.96 200.333 433 250 241.333 NLOS -6.96661 133.101
28.97 200.167 433 250 241.417 NLOS 0.179642 133.099
28.98 200 433 250 241.5 NLOS -5.73366 133.096
28.99 199.833 433 250 241.583 NLOS -8.15612 133.093
29 199.667 433 250 241.667 NLOS -8.30033 133.091
29.01 199.5 433 250 241.75 NLOS -10.1823 133.088
29.02 199.333 433 250 241.833 NLOS -3.93477 133.086
29.03 199.167 433 250 241.917 NLOS 0.0814993 133.083
29.04 199 433 250 242 NLOS -7.35723 133.081
29.05 198.833 433 250 242.083 NLOS -11.7769 133.078
29.06 198.667 433 250 242.167 NLOS -4.41889 133.076
29.07 198.5 433 250 242.25 NLOS -7.62076 133.074
29.08 198.333 433 250 242.333 NLOS -0.584061 133.071
29.09 198.167 433 250 242.417 NLOS -5.54394 133.069
29.1 198 433 250 242.5 NLOS -1.29901 133.066
29.11 197.833 433 250 242.583 NLOS 1.0594 133.064
29.12 197.667 433 250 242.667 NLOS -5.66592 133.061
29.13 197.5 433 250 242.75 NLOS -2.462 133.059
29.14 197.333 433 250 242.833 NLOS -4.33035 133.057
29.15 197.167 433 250 242.917 NLOS -5.00493 133.054
29.16 197 433 250 243 NLOS 1.24623 133.052
29.17 196.833 433 250 243.083 NLOS -2.60671 133.05
29.18 196.667 433 250 243.167 NLOS -3.62427 133.047
29.19 196.5 433 250 243.25 NLOS -0.754444 133.045
29.2 196.333 433 250 243.333 NLOS -7.3183 133.043
29.21 196.167 433 250 243.417 NLOS -3.55837 133.04
29.22 196 433 250 243.5 NLOS -4.11106 133.038
29.23 195.833 433 250 243.583 NLOS -2.30252 133.036
29.24 195.667 433 250 243.667 NLOS -1.46751 133.034
29.25 195.5 433 250 243.75 NLOS -0.765203 133.031
29.26 195.333 433 250 243.833 NLOS -8.72246 133.029
29.27 195.167 433 250 243.917 NLOS -3.41073 133.027
29.28 195 433 250 244 NLOS 1.09009 133.025
29.29 194.833 433 250 244.083 NLOS -4.75381 133.022
29.3 194.667 433 250 244.167 NLOS -4.57877 133.02
29.31 194.5 433 250 244.25 NLOS -6.13118 133.018
29.32 194.333 433 250 244.333 NLOS -0.767004 133.016
29.33 194.167 433 250 244.417 NLOS -4.37782 133.014
29.34 194 433 250 244.5 NLOS -3.59274 133.012
29.35 193.833 433 250 244.583 NLOS -3.80709 133.009
29.36 193.667 433 250 244.667 NLOS 0.142738 133.007
29.37 193.5 433 250 244.75 NLOS -8.14721 133.005
29.38 193.333 433 250 244.833 NLOS -1.5191 133.003
29.39 193.167 433 250 244.917 NLOS -1.40389 133.001
29.4 193 433 250 245 NLOS -3.22996 132.999
29.41 192.833 433 250 245.083 NLOS -7.32289 132.997
29.42 192.667 433 250 245.167 NLOS -5.39215 132.995
29.43 192.5 433 250 245.25 NLOS -4.77978 132.993
29.44 192.333 433 250 245.333 NLOS -8.95385 132.991
29.45 192.167 433 250 245.417 NLOS -4.17276 132.989
29.46 192 433 250 245.5 NLOS -8.3543 132.987
29.47 191.833 433 250 245.583 NLOS -8.16189 132.985
29.48 191.667 433 250 245.667 NLOS -0.306871 132.983
29.49 191.5 433 250 245.75 NLOS -7.78639 132.981
29.5 191.333 433 250 245.833 NLOS -0.900939 132.979
29.51 191.167 433 250 245.917 NLOS -2.33071 132.977
